Protein IDs,pvalue,FoldChange,log(pvalue),log2FC,sig,size
Q8BH59,0.3930635992054736,1.0410830952923293,0.40553717341771467,-0.058085223663082344,normal,0.10410830952923293
A0A2C9F2D2,0.5590686832755432,1.054396123120245,0.25253483444771746,-0.07641697086311743,normal,0.1054396123120245
Q9D6T9,0.5235488630499714,1.0241400243381458,0.281042779194957,-0.034412979603208174,normal,0.10241400243381457
Q91V14,0.6367907578624061,1.0534176128211865,0.1960032484087123,-0.07507748622721248,normal,0.10534176128211865
P62748,0.9728921423693673,0.995621187354157,0.011935304202601024,0.00633116291561175,normal,0.09956211873541569
P61922,0.8960863915985264,1.011471989393302,0.04765011803224513,-0.016456368019857493,normal,0.10114719893933019
Q67FY2,0.7508747125502713,1.019030849641162,0.12443252130109562,-0.027197727608363587,normal,0.1019030849641162
Q9EQ20,0.5448572690469502,1.0389815517870713,0.2637172507209678,-0.05517003789795333,normal,0.10389815517870712
P28667,0.9814795554039544,0.9970937681386771,0.00811874249059032,0.004198910757817702,normal,0.09970937681386771
Q64133,0.32822927830565063,1.0291997451138806,0.4838226821511321,-0.041523004894235896,normal,0.10291997451138805
Q9WVE8,0.7149260933769537,1.0236781123493974,0.1457388517619397,-0.033762142368341075,normal,0.10236781123493974
O70435,0.3846823850507788,1.0319614154561716,0.41489769996923076,-0.04538903009190279,normal,0.10319614154561715
P42932,0.1954043769317331,1.0256352989440813,0.7090657125926296,-0.03651782067227517,normal,0.10256352989440813
Q80TJ1,0.6806420936186472,1.0180597238203062,0.16708119590873066,-0.025822198674878484,normal,0.10180597238203062
Q80WM4,0.4252272496697591,1.0230038778221628,0.3713789125353519,-0.03281161380680018,normal,0.10230038778221628
A0A494BAD8,0.6417793319270086,1.0613197592553598,0.19261427317785298,-0.0858593834830725,normal,0.10613197592553598
Q3UHD9,0.8682621682315868,1.0112939791283828,0.06134912156882452,-0.016202443906949016,normal,0.10112939791283829
P31938,0.1272619123724339,1.032698949516153,0.8953015548813824,-0.046419743708662475,normal,0.10326989495161529
Q9EPK7,0.6201834104987575,1.0192652119084717,0.20747985503711097,-0.027529488326237157,normal,0.10192652119084718
A0A0G2JDJ5,0.21855613309693966,1.0351081618885705,0.6604370018817863,-0.049781527596252304,normal,0.10351081618885705
B1AWN6,0.12004787774948963,1.0270876395615098,0.9206455131565809,-0.03855928951033731,normal,0.10270876395615099
Q8C5R8,0.36313803433804503,1.0227824583697076,0.43992826158540194,-0.032499322399227794,normal,0.10227824583697076
E0CX19,0.5220290559034367,1.0471350558024626,0.28230532368864997,-0.06644752800964462,normal,0.10471350558024625
Q8R5H6,0.47293268519620724,1.0236365261752198,0.32520067010421655,-0.03370353274758727,normal,0.10236365261752198
A0A0U1RP30,0.7599424635212269,1.0182880513216386,0.119219287615456,-0.02614572588302279,normal,0.10182880513216386
E9Q7Q3,0.5829123562203586,1.0217409464473928,0.23439673867361832,-0.031029459827064794,normal,0.10217409464473928
P09411,0.5865096835421971,1.0206483696649984,0.23172481308941723,-0.029485919382864764,normal,0.10206483696649984
P26443,0.4359218240156646,1.0365368107680308,0.36059138789372386,-0.05177135211494257,normal,0.10365368107680309
P29758,0.5709708444122406,1.021080395381444,0.2433860676458488,-0.030096462152918394,normal,0.1021080395381444
D3YTP8,0.9830219200749234,0.9973572691094458,0.007436797873416462,0.003817701553972085,normal,0.09973572691094458
Q7TQF7,0.8767210604745451,1.0102850919854724,0.05713856075714548,-0.01476246402238445,normal,0.10102850919854725
P15105,0.918209790070595,1.0083475605332082,0.03705808104182301,-0.011992997400855776,normal,0.10083475605332082
Q64514,0.2270409640703571,1.0302674636589952,0.6438957777642117,-0.043018918382492916,normal,0.10302674636589952
Q6NVD0,0.5110501681111703,1.03636989957463,0.2915364645142134,-0.051539019467933225,normal,0.103636989957463
Q9CQE8,0.22223219883485654,1.0312816273515135,0.6531930166678311,-0.0444383646176131,normal,0.10312816273515135
A0A2I3BPL6,0.7245544852531104,1.0645475885564435,0.13992895076554157,-0.0902404441441749,normal,0.10645475885564434
A0A140,0.7517096321290087,1.1693902225568351,0.12394988482949827,-0.2257564338951885,normal,0.1169390222556835
A0A3Q4EI12,0.42332666893950877,1.0341499622188675,0.37332437076901004,-0.04844540621597139,normal,0.10341499622188674
Q8K0D5,0.480481911035738,1.0312500484629004,0.318322957808628,-0.04439418715693525,normal,0.10312500484629003
E0CXD9,0.5024002388354576,1.019192933148086,0.29895016281206915,-0.027427179422356365,normal,0.1019192933148086
P31324,0.016048266191810632,1.0260775719605313,1.7945718806424689,-0.037139803510598035,normal,0.10260775719605313
Q9QXY6,0.3211194331208128,1.0217798387034964,0.49333341152549914,-0.031084374526659936,normal,0.10217798387034964
G3UZY2,0.9892119079677892,0.9984737383398931,0.004710664314810069,0.0022036122006413596,normal,0.09984737383398931
P62715,0.20734707304450656,1.0228433078218706,0.6833020908501998,-0.03258515159081615,normal,0.10228433078218706
Q8CI94,0.42828000604195804,1.0353201293282335,0.36827219986990745,-0.0500769296407447,normal,0.10353201293282335
Q9JIG8,0.43745050203199276,1.03433003490032,0.35907108072283705,-0.04869659546174527,normal,0.103433003490032
A0A0G2JGQ6,0.21062262839670898,1.0304786068192122,0.6764949718974468,-0.043314554216128565,normal,0.10304786068192122
Q7TS64,0.8585648885279321,1.0103408648846872,0.0662268761994272,-0.01484210596191314,normal,0.10103408648846872
P14148,0.9750338196098489,1.0027319117627749,0.010980320285863786,-0.00393594167422469,normal,0.10027319117627749
P46460,0.9357911897326561,1.0058320158350398,0.028821047911206762,-0.008389380533043486,normal,0.10058320158350398
A0A0R4J1F4,0.15473049463586258,1.0293453028771307,0.8104240861264077,-0.041727028084069626,normal,0.10293453028771307
Q62418,0.25884152655075915,1.0231022051136474,0.5869660475354427,-0.03295027357336947,normal,0.10231022051136474
Q99JB2,0.935121978508085,1.0069380313231922,0.02913173550418276,-0.009974900173260512,normal,0.10069380313231921
Q61553,0.17549026272937823,1.0225846767825808,0.7557469758375798,-0.03222031281614375,normal,0.10225846767825808
Q60737,0.9685280224699984,1.0031624729216961,0.013887809298995097,-0.004555284809195051,normal,0.10031624729216962
P46471,0.608764222188729,1.0500876811881714,0.2155508795006197,-0.07050979639998525,normal,0.10500876811881714
Q9D0F9,0.41114550494071733,1.0246566882466133,0.386004453526221,-0.03514061497061641,normal,0.10246566882466132
Q9WV34,0.3504432237164601,1.0286400830591675,0.45538233325784155,-0.04073827745358554,normal,0.10286400830591676
Q5M8N0,0.697787541787108,1.0146444224093436,0.15627678865892053,-0.020974229968362103,normal,0.10146444224093436
G5E884,0.4423811635543078,1.0348609885279434,0.35420337342709957,-0.04943698547277222,normal,0.10348609885279433
Q61330,0.7529543745782564,1.0224066437093922,0.12323133916348084,-0.031969116217039774,normal,0.10224066437093922
Q11136,0.0888807000168527,1.022979158513218,1.0511925335872252,-0.03277675288782151,normal,0.1022979158513218
Q80Y86,0.7237543889860375,1.0421059061866287,0.14040878961112196,-0.059501901960152107,normal,0.10421059061866286
G3UXT7,0.9377459489234143,1.0063344935449225,0.02791480333187268,-0.009109919426713067,normal,0.10063344935449225
F8WHU8,0.437636306550619,1.0347878482135926,0.3588866558690436,-0.04933501728669771,normal,0.10347878482135926
B2RSH2,0.5906625154116967,1.0368288556657168,0.22866058943747103,-0.05217777509687573,normal,0.10368288556657168
P34022,0.032867921631003286,1.0230696361095584,1.4832277572120867,-0.03290434669690366,normal,0.10230696361095584
P17427,0.9128502118417309,1.0070546945510261,0.03960047931942845,-0.010142040260983908,normal,0.10070546945510261
Q924M1,0.8852669450909733,1.0081616384669279,0.0529257515632736,-0.011726964551704877,normal,0.10081616384669279
Q6ZWZ4,0.9670510046294314,0.9958069730725029,0.014550619562340992,0.006061977071372355,normal,0.09958069730725029
Q64G17,0.8724741422888893,1.0086452056881448,0.059247435460655654,-0.012418790888348663,normal,0.10086452056881448
O54774,0.6384345780669628,1.0478434664209917,0.1948835993249302,-0.06742321393136384,normal,0.10478434664209917
Q61696,0.9748117147728432,0.9969529477060707,0.011079260334018239,0.004402678240796471,normal,0.09969529477060707
E9Q9A3,0.9924015058430802,0.9991271146802364,0.0033125854126820203,0.00125985725756867,normal,0.09991271146802364
Q9D8Z2,0.270929998873549,1.0222670409810917,0.5671429048083465,-0.031772112494015736,normal,0.10222670409810916
D3Z5T2,0.9626249266853694,1.0035416475168961,0.016542896677207854,-0.005100490561318471,normal,0.10035416475168961
O88737,0.39193489523991154,1.0198978380247523,0.40678606814864604,-0.028424646356887066,normal,0.10198978380247523
Q6VH22,0.5002221841242269,1.0299849700828094,0.3008370518516224,-0.04262328522868548,normal,0.10299849700828094
P62334,0.437996278567954,1.0321813136574345,0.3585295794599835,-0.0456964177944952,normal,0.10321813136574345
V9GX61,0.7474470035515788,1.1095658714308003,0.12641959481764356,-0.14999531833763666,normal,0.11095658714308003
E9QAX7,0.4674664688651371,1.0186140144316065,0.33024953539917845,-0.026607471564550116,normal,0.10186140144316065
O89053,0.4614475180848985,1.0173578719886172,0.3358776855421157,-0.024827259651817302,normal,0.10173578719886171
P14685,0.6315097077938411,1.0301052609853945,0.1996199689267166,-0.04279176628471255,normal,0.10301052609853945
P20917,0.867384811568207,1.0252634712703341,0.061788186879288595,-0.035994699829210094,normal,0.10252634712703342
P62774,0.7960289966185204,1.0112965997726897,0.0990711121089978,-0.01620618246935006,normal,0.10112965997726897
Q8BMF4,0.8546272195703768,1.009055204662158,0.0682232791750823,-0.013005105379524156,normal,0.10090552046621579
E9PZC4,0.6263943509234416,1.0484154236767376,0.20315216757501695,-0.06821048302378306,normal,0.10484154236767376
A0A1D5RME4,0.6856485252454763,1.055388173862563,0.16389845377362086,-0.07777372263511736,normal,0.1055388173862563
Q9Z1P6,0.26308708211379267,1.0271273557775729,0.5799004757623714,-0.03861507567497358,normal,0.10271273557775729
A0A1L1STE6,0.6651272259420561,1.0153090572394896,0.17709527463706237,-0.021918946600866403,normal,0.10153090572394896
Q32NY4,0.8610718692078819,0.9597747196019393,0.06496059872311996,0.059232281817880914,normal,0.09597747196019393
Q3UEB3,0.9270682042922288,0.9889200470969626,0.032888313689232146,0.016074209210807704,normal,0.09889200470969625
Q5DTY9,0.3089443337075799,1.0274685444832907,0.510119765693286,-0.03909422708202996,normal,0.10274685444832907
A0A3B2WBF0,0.7894123268620902,1.0123737409441016,0.10269609627545821,-0.01774199227178797,normal,0.10123737409441017
Q9CXS4,0.6286310495748397,1.041206098170001,0.20160417195669325,-0.05825566650300646,normal,0.10412060981700011
P70441,0.15083358267610072,1.0236715083310446,0.8215019532462957,-0.03375283513089479,normal,0.10236715083310446
Q8R010,0.5576521631929333,1.016373298185019,0.2536366087850977,-0.023430379006387413,normal,0.1016373298185019
Q80X81,0.7880600574088867,1.0107844360702387,0.10344068402391565,-0.015475355132212909,normal,0.10107844360702387
Q8BMF3,0.9726748275010008,0.9959581973531966,0.012032323374925784,0.005842904538648644,normal,0.09959581973531965
P16332,0.1589443943486832,1.0187633291155218,0.7987547841780468,-0.026818935145495968,normal,0.10187633291155218
A0A338P7C0,0.9307443156310753,1.0060739061559572,0.03116960748410211,-0.008736289366397552,normal,0.10060739061559572
Q3TF41,0.6415390229737654,1.014033447114289,0.19277692160124188,-0.02010523931373656,normal,0.10140334471142891
P47708,0.2013328774832737,1.019282670037498,0.6960852994100684,-0.02755419881392595,normal,0.1019282670037498
P12960,0.6237265539152126,1.014604363499203,0.2050057663330825,-0.020917270179683586,normal,0.1014604363499203
Q8BU30,0.8247114677806955,1.011791677213468,0.08369796644178135,-0.016912276999232336,normal,0.1011791677213468
Q5SSM3,0.18820435996169452,1.0186485358655022,0.725370319881278,-0.02665636452778965,normal,0.10186485358655022
P50580,0.5111949176129149,1.0265081773470215,0.2914134726580255,-0.03774512025801543,normal,0.10265081773470215
P31786,0.6637539894475063,1.040491969531987,0.1779928556056444,-0.05726583046384203,normal,0.1040491969531987
Q99LC3,0.5487217482078767,1.032347616043321,0.26064782650066914,-0.04592884236794022,normal,0.10323476160433209
P84084,0.27758146833667396,1.0237497683356325,0.5566095312567021,-0.03386312539881434,normal,0.10237497683356325
A2AMW0,0.9331365555296516,1.0047080726228625,0.030054796796469777,-0.006776373683123065,normal,0.10047080726228626
Q3TA40,0.9446650551114958,0.9924059513871831,0.024722149694016517,0.010997707892578236,normal,0.09924059513871832
A0A1B0GSR9,0.5037466798237238,1.0202833126785182,0.297787803260735,-0.028969815963813816,normal,0.10202833126785182
Q8K0U4,0.5405080572770242,1.014303374837552,0.2671978276961114,-0.020489222275377077,normal,0.10143033748375521
H3BJU7,0.5405214598402537,1.0331083023458127,0.26718705896285844,-0.04699150208981983,normal,0.10331083023458128
Q501P1,0.6567054747873979,1.0465930857777954,0.1826293630940939,-0.06570063306293829,normal,0.10465930857777954
Q9CQC6,0.5890304084057052,1.0313236340114944,0.22986228439470904,-0.0444971279701385,normal,0.10313236340114944
A0A338P7D7,0.6697225658380248,1.0386946677059279,0.1741050675654988,-0.0547716252483568,normal,0.10386946677059279
Q80XN0,0.6366588279277619,1.0344679777703576,0.19609323460598027,-0.04888898688285587,normal,0.10344679777703576
E9PUM4,0.3938527525341764,1.0150793833670513,0.4046661150131824,-0.021592556485975044,normal,0.10150793833670513
B7ZNL2,0.9908651858855095,1.0008632850373067,0.003985430286497408,-0.0012449197591781502,normal,0.10008632850373067
P48356,0.8709612664445043,0.9709196960157489,0.06000115858988121,0.042576118450734765,normal,0.09709196960157489
A0A2I3BRG2,0.4000835250812641,1.024722804348288,0.39784933193420174,-0.03523370204637466,normal,0.10247228043482881
P59281,0.9311282923133153,0.9910636574306966,0.030990477122627355,0.012950368141524797,normal,0.09910636574306966
Q8C0E2,0.6101143814950871,1.0342872426716228,0.21458873778364126,-0.04863690715032279,normal,0.10342872426716228
Q3TUQ7,0.9871405174617746,0.9988197435280726,0.005621021986297824,0.0017037557913216676,normal,0.09988197435280725
Q01097,0.45387053010641165,1.0180801080742103,0.34306801515903845,-0.025851084964081297,normal,0.10180801080742104
P08113,0.5626190779633863,1.0137418533315266,0.24978554534226036,-0.019690320651740065,normal,0.10137418533315265
Q3TMH2,0.9418439920564752,0.9927081775863659,0.026021028205067773,0.010558418044410219,normal,0.09927081775863658
B1AT92,0.14780018588054314,1.0211520341519402,0.8303250197514541,-0.03019767776136534,normal,0.10211520341519402
Q2M3X8,0.29190885322297616,1.016342176676246,0.5347527332148652,-0.02338620278307353,normal,0.1016342176676246
Q05816,0.9920029409898757,1.0006595657799757,0.0034870402916066016,-0.0009512386121656235,normal,0.10006595657799758
D3Z2J6,0.7374944203583254,1.086653526601605,0.13224126106743583,-0.11989201843950553,normal,0.1086653526601605
Q5SRX1,0.8879897283220435,1.0064887913089782,0.05159205782371527,-0.00933110587773874,normal,0.10064887913089782
Q5SXR6,0.934296843299139,1.0043398844458127,0.029515118496972418,-0.006247582659273536,normal,0.10043398844458126
Q9DCW4,0.5352555385244886,1.0136565321953412,0.2714388301742459,-0.019568891749548015,normal,0.10136565321953413
P08553,0.8296356037024163,1.021150182212222,0.08111261852872545,-0.03019506131779873,normal,0.1021150182212222
P20357,0.9174574381875186,0.9889032084552544,0.0374140739849175,0.016098774626165345,normal,0.09889032084552543
D3Z1U9,0.45111139721085536,1.0195843291382676,0.3457162004277694,-0.027981104631785464,normal,0.10195843291382675
P28652,0.9545564090063454,1.003098729159682,0.02019840210916253,-0.004463609000201764,normal,0.1003098729159682
P46660,0.7926994298619301,1.0274085553824954,0.10089145416677055,-0.03900999238180871,normal,0.10274085553824955
O55143,0.36486451070293335,1.0223303990010641,0.43786837712709603,-0.03186152501058907,normal,0.10223303990010642
O35326,0.8878890068575809,1.0063609382694212,0.051641321070586464,-0.009147830451193974,normal,0.10063609382694212
Q8R0S2,0.7111005808035418,1.025688809596455,0.14806896664215372,-0.03659308869307227,normal,0.10256888095964549
Q9CWZ7,0.9613460801955163,0.9956865687680425,0.017120240154372753,0.006236425734658266,normal,0.09956865687680425
F7B5B5,0.5294806216320131,1.028784962977384,0.27614992993286913,-0.04094146107894617,normal,0.1028784962977384
Q61655,0.9272716149452039,0.9899653116453612,0.03279303436277289,0.014550120800151936,normal,0.09899653116453612
P62264,0.481745469078217,1.0136271545648268,0.31718236128814375,-0.019527079188103303,normal,0.10136271545648268
Q3UUI3,0.8700566426992,1.0082296303644285,0.06045247288604872,-0.011824258737509204,normal,0.10082296303644285
P20065,0.962430579049614,0.9960551789468216,0.016630586726471146,0.005702428710568847,normal,0.09960551789468217
Q9ESF1,0.4964321373785724,1.0147612371495753,0.304140111471456,-0.021140316079167377,normal,0.10147612371495754
P32037,0.6142406090021713,1.035438408267942,0.2116614746357753,-0.05024173923765958,normal,0.1035438408267942
Q9D172,0.880674423373287,0.9768300894099172,0.0551846162934844,0.03382045437584143,normal,0.09768300894099172
A9JEI5,0.6343700959214416,1.037957926080046,0.19765729776234095,-0.053747964826916766,normal,0.1037957926080046
Q60668,0.7679069773259084,1.0101197185638557,0.11469138632381506,-0.01452629014817039,normal,0.10101197185638558
Q8VIJ6,0.975399044915793,1.002981491564442,0.010817673993585068,-0.004294983542751113,normal,0.1002981491564442
P70663,0.6603006236515276,1.012085456760226,0.18025829253724376,-0.01733111101942494,normal,0.1012085456760226
Q62093,0.6794875443861712,1.0410041734987947,0.16781849986442857,-0.057975852570033855,normal,0.10410041734987947
S4R1C4,0.6269510469467822,1.0332531088185126,0.20276636805423945,-0.04719370445312955,normal,0.10332531088185126
Q32Q92,0.9287401295223706,1.004595688061501,0.032105788807946706,-0.006614987781508448,normal,0.1004595688061501
P28650,0.7109605516860233,1.0527051271104586,0.14815449583896695,-0.07410138011402713,normal,0.10527051271104586
Q8VDN2,0.35689892412878055,1.0207979212617748,0.4474547612223673,-0.029697296334951415,normal,0.10207979212617749
Q8C522,0.14701496683791426,1.0166076360686234,0.8326384497127769,-0.02376297248856853,normal,0.10166076360686234
Q9JM52,0.6665334785332842,1.0109031635330523,0.17617803203089236,-0.015644805171921364,normal,0.10109031635330523
A0A140LIR6,0.8541970994490677,1.0085331506248594,0.06844190761699513,-0.012258506316814707,normal,0.10085331506248593
E9PVM1,0.8698867747402151,0.9754214945387856,0.06053727187058381,0.035902330712435176,normal,0.09754214945387855
E9PV44,0.6648183416872289,1.0297310545644078,0.17729700729905307,-0.04226758312541018,normal,0.10297310545644078
A2AS98,0.6550739445743237,1.0272220124896696,0.18370967419442596,-0.03874802362563365,normal,0.10272220124896696
Q99KP6,0.7459080348778265,1.0302294424800011,0.1273147146280564,-0.04296567591828311,normal,0.10302294424800011
D3YUZ8,0.4466688871195501,1.0113615547631354,0.3500142974114868,-0.01629884295418684,normal,0.10113615547631354
Q91WK2,0.7255835483058273,1.0556247015260698,0.13931257291736185,-0.07809701511009996,normal,0.10556247015260697
P62881,0.7215436937182086,1.0308208217536585,0.1417373646867063,-0.04379358388696255,normal,0.10308208217536585
D3YY38,0.848840846436997,0.9633994126905473,0.07117373024317361,0.053794050460804176,normal,0.09633994126905474
A0A2I3BRL8,0.6075403180400409,1.0097139147985614,0.21642489580159172,-0.01394658786183234,normal,0.10097139147985615
O35551,0.6386230567156497,1.0164521158431692,0.19475540583476003,-0.02354225270082267,normal,0.10164521158431691
O35114,0.6515198400953182,1.0099347440372468,0.18607235460569932,-0.014262077635175337,normal,0.10099347440372468
Q8R326,0.5969227967208308,1.0098258886947338,0.22408183491129424,-0.014106569046261551,normal,0.10098258886947338
Q9Z1S5,0.42405871872471734,1.0205992134970832,0.3725740031891272,-0.029416435053497662,normal,0.10205992134970832
A0A494BBF6,0.8949544922406649,0.9862114233870787,0.04819904766871466,0.020031131068366112,normal,0.09862114233870786
Q04447,0.2601142603858399,1.014204597892909,0.5848358375884017,-0.020348719984807882,normal,0.1014204597892909
P84096,0.7566688213231488,1.0405263474141047,0.12109416084712787,-0.05731349635860912,normal,0.10405263474141047
Q61656,0.5944255720880126,1.026762933527758,0.2259025155701157,-0.0381031202108942,normal,0.1026762933527758
F7BQW7,0.6034989158856409,1.0093968371156516,0.21932350572455545,-0.013493471157820743,normal,0.10093968371156517
D3YYM6,0.7310444333913234,1.0158949483834536,0.1360562255179204,-0.022751223682833402,normal,0.10158949483834537
D3YTQ9,0.9479614788953914,0.9947072117731075,0.023209310175722246,0.0076561584606046635,normal,0.09947072117731075
A2AU61,0.7467552200914187,1.0572267411716112,0.12682173283635587,-0.08028482164316059,normal,0.10572267411716112
Q76MZ3,0.44280259669020516,1.014415334888942,0.3537898409890675,-0.020648459936377067,normal,0.1014415334888942
Q9Z1G4,0.905963272854671,0.9893508826014851,0.04288940797424351,0.015445817774317111,normal,0.0989350882601485
Q8BGX2,0.6825286826040338,1.0303637319899555,0.1658790931005184,-0.04315371770423983,normal,0.10303637319899554
B1AXW5,0.5684643415738273,1.0195990984732053,0.24529677238947104,-0.028002002846221424,normal,0.10195990984732053
Q62318,0.08671346153300846,1.0128787600369151,1.061913476737307,-0.018461496190933693,normal,0.10128787600369152
E9Q2X2,0.929994912918543,0.9932561580810081,0.031519427034718855,0.009762261992673268,normal,0.09932561580810081
Q06185,0.6300715858164682,1.0215921419679226,0.20061010521483863,-0.030819333062916218,normal,0.10215921419679226
Q9R1Q8,0.9330259135333666,0.9937237500363442,0.030106294143893927,0.009083248979184957,normal,0.09937237500363441
A2A8E2,0.8691407937830895,1.0073369748056256,0.06090986565692763,-0.010546375060727392,normal,0.10073369748056256
P19157,0.8554841121794798,1.006756316789829,0.06778805164813326,-0.009714524354956506,normal,0.1006756316789829
Q80TZ3,0.8806445321742449,0.9834747753500465,0.05519935704530775,0.024040044868646308,normal,0.09834747753500464
P70195,0.8723291967913471,0.9779393531162601,0.0593195914778917,0.0321830956314889,normal,0.09779393531162602
Q9WUA6,0.6651791216564611,1.0291965230175135,0.1770613906787506,-0.04151848826882029,normal,0.10291965230175135
Q91VA7,0.8345573589582848,1.0056950534684135,0.07854380898713327,-0.008192917924669082,normal,0.10056950534684135
Q9Z1B3,0.9620893957843779,1.0020139758048867,0.016784572149225605,-0.0029026309720327206,normal,0.10020139758048867
Q5F258,0.8359996887548817,1.0077708588003345,0.07779388425005364,-0.0111676443414297,normal,0.10077708588003345
Q9QYR6,0.6374871095045829,1.008645542483954,0.1955285925844057,-0.012419272617265751,normal,0.1008645542483954
P09405,0.9008967291895518,0.9890493004115595,0.04532498983516673,0.015885659154167328,normal,0.09890493004115594
Q99PU5,0.8450979120011265,1.005655463890885,0.07309297131256115,-0.008136124554557159,normal,0.1005655463890885
Q922S4,0.9797145176389164,1.001090398361428,0.008900456426199391,-0.0015722552720348925,normal,0.1001090398361428
Q01853,0.9451832249610078,0.9955583178180559,0.02448399479624622,0.006422266271939461,normal,0.09955583178180559
Q8K0T0,0.96625301111109,1.001735385315866,0.01490913969002936,-0.0025014619163239607,normal,0.10017353853158659
P97797,0.32508331577533656,1.0098738618301693,0.48800531919240764,-0.014175104584361888,normal,0.10098738618301692
O35682,0.7492320771175304,1.0687447243988204,0.12538363730731794,-0.09591729849917212,normal,0.10687447243988205
P56371,0.9589461860482589,0.997210517123046,0.01820576379705877,0.0040299965332282585,normal,0.0997210517123046
Q9WUC3,0.9155409017090193,0.9923416605094904,0.03832224886121132,0.011091172804588453,normal,0.09923416605094904
A0A0J9YVC1,0.7186892986178502,1.0333285909123393,0.14345882179946134,-0.04729909360130819,normal,0.10333285909123394
Q6X893,0.77133534775964,1.0945747942086286,0.1127567658950897,-0.13037053976062707,normal,0.10945747942086285
Q99N28,0.8698907489650584,0.9805107784163386,0.06053528772732901,0.028394605334464026,normal,0.09805107784163386
Q91VT4,0.9981073572638235,1.0001016889275753,0.0008227431217604303,-0.00014669865283832264,normal,0.10001016889275753
Q9CQR4,0.8941627865792168,1.010587934641449,0.04858340863439498,-0.01519486090775126,normal,0.1010587934641449
P52480,0.5866686364046236,1.0088051262710447,0.23160712876081474,-0.012647511891997844,normal,0.10088051262710447
B1AQZ0,0.5934369193769163,1.0128019069450722,0.226625438499623,-0.01835202624698923,normal,0.10128019069450722
P56382,0.8476896492103485,0.9700034859122515,0.07176311980160793,0.04393816294916236,normal,0.09700034859122515
Q9WUA2,0.6686429997310053,1.0267486724087782,0.1748056978220985,-0.038083081906196595,normal,0.10267486724087782
Q6ZQ38,0.5280642695298311,1.0084633281177182,0.277313217232204,-0.01215862256798633,normal,0.10084633281177183
B2RXT3,0.7187388314153289,1.0345640582135043,0.1434288908134492,-0.049022976861302824,normal,0.10345640582135043
Q8BHL5,0.7817713745987085,1.0116706638913904,0.10692023577307745,-0.01673971602164002,normal,0.10116706638913904
Q9WV55,0.7376622408398875,1.0129109231224835,0.13214244646513043,-0.018507306991964897,normal,0.10129109231224835
A3KGU7,0.6370636496298931,1.0216398841117296,0.1958171747257351,-0.03088675306538792,normal,0.10216398841117295
E9Q6M6,0.9395517207639152,0.9961707546906301,0.027079307714485093,0.005535037502763227,normal,0.09961707546906301
A0A0G2JF64,0.7115569850046721,1.0279693400664491,0.1477903137356044,-0.039797235744124734,normal,0.10279693400664491
D3YTP3,0.8637400553579266,0.978688454807364,0.06361693982386922,0.031078414053006136,normal,0.0978688454807364
Q8BMG7,0.9737985357565606,0.9983106228379113,0.011530882812638338,0.0024393170978751037,normal,0.09983106228379113
P58252,0.6669284751138326,1.0064541126579951,0.1759207395901878,-0.009281396849525048,normal,0.10064541126579951
P62751,0.8946653827267199,0.9891763398991367,0.048339366481017304,0.015700362557821663,normal,0.09891763398991367
Q8QZY1,0.6434283360260336,1.0116195668436279,0.1914998170604638,-0.016666847130853216,normal,0.10116195668436279
Q9R0Y5,0.9563161896751895,0.9973022983360363,0.019398491900154503,0.0038972199474925054,normal,0.09973022983360363
F7D3N3,0.5871551858590556,1.0106645875297902,0.23124709899940335,-0.015304284881964824,normal,0.10106645875297901
Q8CAQ8,0.5655938624433625,1.0160244997358108,0.24749531194355162,-0.02293519071362527,normal,0.10160244997358107
A0A0U1RPX4,0.9542033647069329,0.997411158668887,0.02035905636745341,0.0037397514530002163,normal,0.09974111586688869
Q64727,0.8580248292738979,1.0133337970590428,0.06650014448157286,-0.01910948315950887,normal,0.10133337970590428
A0A0U1RNJ1,0.5730697351813545,1.0163968958473781,0.24179252679055296,-0.023463874411390334,normal,0.10163968958473782
Q8C854,0.9862365190158189,0.9993533635987237,0.006018920164834777,0.000933200882737595,normal,0.09993533635987237
E9Q171,0.9870392459086459,1.0021876927356967,0.00566557889803624,-0.003152726118803254,normal,0.10021876927356968
Q9QUI0,0.6937902499065174,1.0190924539894615,0.1587718077536178,-0.027284941456178997,normal,0.10190924539894615
E0CYQ2,0.7625223644791814,1.0259373824812916,0.11774741410909538,-0.03694267954094984,normal,0.10259373824812916
P62301,0.647540906914586,1.0192949940779628,0.18873279082028196,-0.02757164218375726,normal,0.10192949940779628
A3KGU5,0.9280482576931965,0.9958042542198241,0.03242944026286734,0.006065916068323993,normal,0.09958042542198241
D3Z3B8,0.9182455506781099,1.0030852702694586,0.03704116733401801,-0.004444251778544121,normal,0.10030852702694586
F6WYM0,0.8789875208998092,1.0095789572612182,0.056017290617722065,-0.01375374553287684,normal,0.10095789572612182
Q9D7I5,0.7107609440342534,1.0091579053968318,0.14827644448015992,-0.013151934116290445,normal,0.10091579053968318
Q9D819,0.8871957687737175,0.9910766489214552,0.05198053809718321,0.012931456504208896,normal,0.09910766489214552
Q9ES97,0.6025801367107759,1.0072525551464055,0.219985188392967,-0.01042546524563028,normal,0.10072525551464055
P21279,0.11567528474715738,1.0080343726704715,0.9367594227641624,-0.011544833714571946,normal,0.10080343726704714
Q6DFY2,0.9626617163443254,1.0011158941448983,0.016526299101012644,-0.0016089973804936657,normal,0.10011158941448983
